unit_id,blood_type,collected_at,expires_at,status,hospital_request_id,handed_over_at,disposed_at,created_at
236,AB-,2017-02-17 20:59:00,2017-03-31 20:59:00,disposed,,,2017-03-29 20:59:00,2017-02-17 20:59:00
237,A-,2017-07-24 20:27:00,2017-09-04 20:27:00,available,,,,2017-07-24 18:27:00
238,A+,2024-05-13 19:33:00,2024-06-24 19:33:00,disposed,,,2024-06-24 19:33:00,2024-05-13 17:33:00
239,AB+,2017-01-23 17:59:00,2017-03-06 17:59:00,available,,,,2017-01-23 17:59:00
240,A+,2024-05-04 10:56:00,2024-06-15 10:56:00,handed_over,3784.0,2024-05-06 10:56:00,,2024-05-04 08:56:00
241,O+,2023-07-07 10:53:00,2023-08-18 10:53:00,handed_over,5071.0,2023-07-15 10:53:00,,2023-07-07 08:53:00
242,O-,2023-07-31 15:44:00,2023-09-11 15:44:00,handed_over,7907.0,2023-08-05 15:44:00,,2023-07-31 15:44:00
243,O+,2022-07-17 04:19:00,2022-08-28 04:19:00,available,,,,2022-07-17 03:19:00
244,B+,2016-10-30 21:53:00,2016-12-11 21:53:00,disposed,,,2016-12-11 21:53:00,2016-10-30 19:53:00
245,A+,2018-03-26 15:45:00,2018-05-07 15:45:00,available,,,,2018-03-26 14:45:00
246,O+,2024-06-04 01:13:00,2024-07-16 01:13:00,handed_over,2873.0,2024-06-09 01:13:00,,2024-06-04 00:13:00
247,B+,2018-08-01 22:19:00,2018-09-12 22:19:00,handed_over,3038.0,2018-08-05 22:19:00,,2018-08-01 21:19:00
248,O-,2021-08-22 14:43:00,2021-10-03 14:43:00,disposed,,,2021-10-02 14:43:00,2021-08-22 14:43:00
249,O-,2016-06-08 17:52:00,2016-07-20 17:52:00,handed_over,1562.0,2016-06-12 17:52:00,,2016-06-08 17:52:00
250,O+,2025-11-06 19:56:00,2025-12-18 19:56:00,available,,,,2025-11-06 17:56:00
251,A-,2023-09-24 07:21:00,2023-11-05 07:21:00,handed_over,5790.0,2023-10-02 07:21:00,,2023-09-24 06:21:00
252,B+,2019-03-19 15:26:00,2019-04-30 15:26:00,available,,,,2019-03-19 15:26:00
253,O+,2019-02-17 09:24:00,2019-03-31 09:24:00,available,,,,2019-02-17 09:24:00
254,B+,2021-09-09 20:26:00,2021-10-21 20:26:00,available,,,,2021-09-09 19:26:00
255,A+,2022-05-25 17:41:00,2022-07-06 17:41:00,disposed,,,2022-07-05 17:41:00,2022-05-25 17:41:00
256,B-,2025-09-15 20:35:00,2025-10-27 20:35:00,disposed,,,2025-10-24 20:35:00,2025-09-15 19:35:00
257,O+,2018-08-18 03:03:00,2018-09-29 03:03:00,available,,,,2018-08-18 03:03:00
258,AB+,2018-05-07 03:48:00,2018-06-18 03:48:00,handed_over,8611.0,2018-05-10 03:48:00,,2018-05-07 02:48:00
259,B-,2017-06-04 18:44:00,2017-07-16 18:44:00,available,,,,2017-06-04 18:44:00
260,A+,2021-08-13 04:44:00,2021-09-24 04:44:00,available,,,,2021-08-13 04:44:00
261,AB+,2020-04-07 15:21:00,2020-05-19 15:21:00,available,,,,2020-04-07 15:21:00
262,O-,2018-09-23 07:47:00,2018-11-04 07:47:00,handed_over,9999.0,2018-09-26 07:47:00,,2018-09-23 07:47:00
263,A+,2025-08-18 00:54:00,2025-09-29 00:54:00,disposed,,,2025-09-25 00:54:00,2025-08-17 23:54:00
264,B+,2024-03-22 05:42:00,2024-05-03 05:42:00,available,,,,2024-03-22 03:42:00
265,O+,2020-10-09 04:15:00,2020-11-20 04:15:00,available,,,,2020-10-09 02:15:00
266,O+,2022-04-29 18:00:00,2022-06-10 18:00:00,available,,,,2022-04-29 18:00:00
267,AB+,2022-05-01 17:44:00,2022-06-12 17:44:00,disposed,,,2022-06-11 17:44:00,2022-05-01 15:44:00
268,AB-,2017-01-12 14:02:00,2017-02-23 14:02:00,available,,,,2017-01-12 14:02:00
269,B+,2024-10-28 09:08:00,2024-12-09 09:08:00,handed_over,2841.0,2024-11-05 09:08:00,,2024-10-28 07:08:00
270,A-,2021-01-13 02:53:00,2021-02-24 02:53:00,disposed,,,2021-02-23 02:53:00,2021-01-13 02:53:00
271,O+,2025-05-07 14:16:00,2025-06-18 14:16:00,available,,,,2025-05-07 12:16:00
272,O+,2020-11-08 06:51:00,2020-12-20 06:51:00,handed_over,1881.0,2020-11-11 06:51:00,,2020-11-08 04:51:00
273,O+,2021-08-25 20:39:00,2021-10-06 20:39:00,available,,,,2021-08-25 20:39:00
274,O+,2018-05-17 19:23:00,2018-06-28 19:23:00,disposed,,,2018-06-27 19:23:00,2018-05-17 17:23:00
275,B+,2019-06-16 04:44:00,2019-07-28 04:44:00,available,,,,2019-06-16 04:44:00
276,B+,2021-08-15 04:48:00,2021-09-26 04:48:00,disposed,,,2021-09-23 04:48:00,2021-08-15 02:48:00
277,O+,2018-03-17 05:01:00,2018-04-28 05:01:00,disposed,,,2018-04-26 05:01:00,2018-03-17 04:01:00
278,AB+,2023-04-20 06:53:00,2023-06-01 06:53:00,handed_over,3450.0,2023-04-22 06:53:00,,2023-04-20 05:53:00
279,AB-,2017-02-08 07:36:00,2017-03-22 07:36:00,handed_over,4823.0,2017-02-13 07:36:00,,2017-02-08 06:36:00
280,O+,2020-11-21 17:53:00,2021-01-02 17:53:00,handed_over,2838.0,2020-11-24 17:53:00,,2020-11-21 17:53:00
281,O+,2023-08-31 13:11:00,2023-10-12 13:11:00,available,,,,2023-08-31 13:11:00
282,B+,2024-12-24 04:45:00,2025-02-04 04:45:00,available,,,,2024-12-24 04:45:00
283,B+,2019-08-10 14:06:00,2019-09-21 14:06:00,available,,,,2019-08-10 13:06:00
284,A+,2021-10-26 17:00:00,2021-12-07 17:00:00,handed_over,6854.0,2021-11-01 17:00:00,,2021-10-26 15:00:00
285,B-,2017-09-05 02:36:00,2017-10-17 02:36:00,disposed,,,2017-10-13 02:36:00,2017-09-05 02:36:00
286,A+,2018-03-22 10:12:00,2018-05-03 10:12:00,disposed,,,2018-04-30 10:12:00,2018-03-22 09:12:00
287,B+,2024-07-16 17:16:00,2024-08-27 17:16:00,handed_over,8631.0,2024-07-23 17:16:00,,2024-07-16 17:16:00
288,B+,2022-03-06 10:19:00,2022-04-17 10:19:00,handed_over,7198.0,2022-03-09 10:19:00,,2022-03-06 10:19:00
289,A-,2017-06-05 15:33:00,2017-07-17 15:33:00,disposed,,,2017-07-16 15:33:00,2017-06-05 13:33:00
290,B-,2022-11-17 21:51:00,2022-12-29 21:51:00,disposed,,,2022-12-27 21:51:00,2022-11-17 21:51:00
291,A+,2020-02-22 12:43:00,2020-04-04 12:43:00,handed_over,9365.0,2020-03-02 12:43:00,,2020-02-22 12:43:00
292,A+,2017-07-12 06:26:00,2017-08-23 06:26:00,available,,,,2017-07-12 04:26:00
293,O+,2021-07-30 20:25:00,2021-09-10 20:25:00,handed_over,8657.0,2021-07-31 20:25:00,,2021-07-30 20:25:00
294,B+,2018-05-09 12:11:00,2018-06-20 12:11:00,handed_over,4290.0,2018-05-16 12:11:00,,2018-05-09 12:11:00
295,A+,2017-07-09 01:36:00,2017-08-20 01:36:00,handed_over,5529.0,2017-07-13 01:36:00,,2017-07-08 23:36:00
296,B+,2018-04-04 01:22:00,2018-05-16 01:22:00,disposed,,,2018-05-15 01:22:00,2018-04-04 01:22:00
297,O+,2018-12-17 19:44:00,2019-01-28 19:44:00,disposed,,,2019-01-25 19:44:00,2018-12-17 19:44:00
298,A+,2017-10-30 02:10:00,2017-12-11 02:10:00,available,,,,2017-10-30 01:10:00
299,AB+,2024-03-10 00:50:00,2024-04-21 00:50:00,available,,,,2024-03-09 22:50:00
300,A+,2017-08-09 08:13:00,2017-09-20 08:13:00,available,,,,2017-08-09 07:13:00
301,A+,2020-11-25 08:38:00,2021-01-06 08:38:00,available,,,,2020-11-25 06:38:00
302,B+,2022-06-09 02:28:00,2022-07-21 02:28:00,available,,,,2022-06-09 02:28:00
303,B+,2024-04-14 03:31:00,2024-05-26 03:31:00,disposed,,,2024-05-26 03:31:00,2024-04-14 02:31:00
304,AB+,2025-08-27 22:27:00,2025-10-08 22:27:00,handed_over,4926.0,2025-09-03 22:27:00,,2025-08-27 21:27:00
305,AB-,2020-09-03 17:59:00,2020-10-15 17:59:00,handed_over,2661.0,2020-09-12 17:59:00,,2020-09-03 16:59:00
306,O-,2019-04-29 04:22:00,2019-06-10 04:22:00,available,,,,2019-04-29 03:22:00
307,B+,2025-06-08 21:25:00,2025-07-20 21:25:00,handed_over,4855.0,2025-06-17 21:25:00,,2025-06-08 19:25:00
308,B+,2018-04-23 07:18:00,2018-06-04 07:18:00,disposed,,,2018-06-03 07:18:00,2018-04-23 07:18:00
309,O+,2018-12-06 00:02:00,2019-01-17 00:02:00,handed_over,6395.0,2018-12-07 00:02:00,,2018-12-06 00:02:00
310,A-,2022-11-27 17:49:00,2023-01-08 17:49:00,available,,,,2022-11-27 16:49:00
311,B+,2019-11-06 01:04:00,2019-12-18 01:04:00,disposed,,,2019-12-16 01:04:00,2019-11-06 01:04:00
312,A+,2024-08-30 00:41:00,2024-10-11 00:41:00,available,,,,2024-08-30 00:41:00
313,A+,2020-01-31 09:04:00,2020-03-13 09:04:00,handed_over,7078.0,2020-02-04 09:04:00,,2020-01-31 07:04:00
314,O-,2025-08-06 20:57:00,2025-09-17 20:57:00,available,,,,2025-08-06 20:57:00
315,O+,2017-08-13 19:07:00,2017-09-24 19:07:00,handed_over,1227.0,2017-08-20 19:07:00,,2017-08-13 19:07:00
316,AB+,2024-05-14 11:20:00,2024-06-25 11:20:00,available,,,,2024-05-14 11:20:00
317,B+,2021-02-28 11:25:00,2021-04-11 11:25:00,handed_over,6574.0,2021-03-06 11:25:00,,2021-02-28 11:25:00
318,A+,2018-03-11 03:39:00,2018-04-22 03:39:00,handed_over,7971.0,2018-03-20 03:39:00,,2018-03-11 02:39:00
319,A+,2024-12-08 14:49:00,2025-01-19 14:49:00,available,,,,2024-12-08 12:49:00
320,A-,2018-06-15 10:54:00,2018-07-27 10:54:00,disposed,,,2018-07-23 10:54:00,2018-06-15 08:54:00
321,B+,2020-11-28 00:30:00,2021-01-09 00:30:00,available,,,,2020-11-27 22:30:00
322,AB-,2017-11-14 15:53:00,2017-12-26 15:53:00,disposed,,,2017-12-26 15:53:00,2017-11-14 15:53:00
323,AB+,2020-08-12 09:17:00,2020-09-23 09:17:00,available,,,,2020-08-12 08:17:00
324,A-,2018-07-31 16:29:00,2018-09-11 16:29:00,handed_over,7186.0,2018-08-07 16:29:00,,2018-07-31 14:29:00
325,O-,2018-10-30 02:57:00,2018-12-11 02:57:00,handed_over,7241.0,2018-11-02 02:57:00,,2018-10-30 01:57:00
326,O+,2025-12-24 20:15:00,2026-02-04 20:15:00,available,,,,2025-12-24 18:15:00
327,B-,2024-10-10 02:40:00,2024-11-21 02:40:00,available,,,,2024-10-10 01:40:00
328,AB+,2016-06-19 20:12:00,2016-07-31 20:12:00,handed_over,4059.0,2016-06-26 20:12:00,,2016-06-19 20:12:00
329,B+,2020-04-02 21:59:00,2020-05-14 21:59:00,disposed,,,2020-05-13 21:59:00,2020-04-02 21:59:00
330,A+,2020-06-11 21:03:00,2020-07-23 21:03:00,disposed,,,2020-07-22 21:03:00,2020-06-11 19:03:00
331,B+,2023-10-08 23:39:00,2023-11-19 23:39:00,available,,,,2023-10-08 21:39:00
332,O+,2019-02-06 09:01:00,2019-03-20 09:01:00,available,,,,2019-02-06 07:01:00
333,A+,2017-11-10 05:47:00,2017-12-22 05:47:00,handed_over,6006.0,2017-11-15 05:47:00,,2017-11-10 05:47:00
334,A+,2023-10-04 16:37:00,2023-11-15 16:37:00,handed_over,8159.0,2023-10-06 16:37:00,,2023-10-04 16:37:00
335,A+,2016-08-24 22:45:00,2016-10-05 22:45:00,disposed,,,2016-10-03 22:45:00,2016-08-24 20:45:00
336,A+,2025-03-11 20:09:00,2025-04-22 20:09:00,available,,,,2025-03-11 18:09:00
337,O+,2022-08-20 10:12:00,2022-10-01 10:12:00,handed_over,2602.0,2022-08-23 10:12:00,,2022-08-20 10:12:00
338,AB-,2024-08-13 08:03:00,2024-09-24 08:03:00,handed_over,8308.0,2024-08-19 08:03:00,,2024-08-13 06:03:00
339,B+,2023-10-25 23:53:00,2023-12-06 23:53:00,available,,,,2023-10-25 21:53:00
340,A+,2019-08-06 06:40:00,2019-09-17 06:40:00,handed_over,7835.0,2019-08-12 06:40:00,,2019-08-06 04:40:00
341,B+,2025-06-22 14:49:00,2025-08-03 14:49:00,available,,,,2025-06-22 14:49:00
342,B+,2021-04-07 18:51:00,2021-05-19 18:51:00,handed_over,1331.0,2021-04-14 18:51:00,,2021-04-07 18:51:00
343,A+,2017-09-25 06:57:00,2017-11-06 06:57:00,handed_over,4730.0,2017-10-01 06:57:00,,2017-09-25 05:57:00
344,B+,2016-01-08 16:44:00,2016-02-19 16:44:00,available,,,,2016-01-08 15:44:00
345,B+,2022-07-19 20:27:00,2022-08-30 20:27:00,available,,,,2022-07-19 19:27:00
346,AB+,2025-06-08 10:26:00,2025-07-20 10:26:00,disposed,,,2025-07-20 10:26:00,2025-06-08 09:26:00
347,AB+,2019-05-01 01:16:00,2019-06-12 01:16:00,disposed,,,2019-06-12 01:16:00,2019-04-30 23:16:00
348,A+,2019-10-12 05:25:00,2019-11-23 05:25:00,disposed,,,2019-11-23 05:25:00,2019-10-12 05:25:00
349,B+,2017-09-24 23:38:00,2017-11-05 23:38:00,disposed,,,2017-11-04 23:38:00,2017-09-24 23:38:00
350,AB+,2025-06-13 20:29:00,2025-07-25 20:29:00,available,,,,2025-06-13 19:29:00
351,B+,2019-12-25 18:47:00,2020-02-05 18:47:00,available,,,,2019-12-25 16:47:00
352,O+,2024-09-27 12:36:00,2024-11-08 12:36:00,available,,,,2024-09-27 12:36:00
353,AB+,2018-06-17 02:18:00,2018-07-29 02:18:00,disposed,,,2018-07-29 02:18:00,2018-06-17 02:18:00
354,A+,2024-02-05 15:21:00,2024-03-18 15:21:00,handed_over,5533.0,2024-02-14 15:21:00,,2024-02-05 13:21:00
355,A+,2019-09-22 03:44:00,2019-11-03 03:44:00,handed_over,7883.0,2019-09-27 03:44:00,,2019-09-22 01:44:00
356,AB+,2018-09-26 18:36:00,2018-11-07 18:36:00,disposed,,,2018-11-06 18:36:00,2018-09-26 17:36:00
357,A+,2019-09-07 14:01:00,2019-10-19 14:01:00,handed_over,6598.0,2019-09-12 14:01:00,,2019-09-07 13:01:00
358,B-,2021-02-09 12:22:00,2021-03-23 12:22:00,available,,,,2021-02-09 10:22:00
359,O+,2017-04-02 02:04:00,2017-05-14 02:04:00,available,,,,2017-04-02 02:04:00
360,B-,2025-02-12 05:12:00,2025-03-26 05:12:00,available,,,,2025-02-12 03:12:00
361,B+,2019-12-20 18:39:00,2020-01-31 18:39:00,available,,,,2019-12-20 16:39:00
362,AB+,2022-02-03 02:23:00,2022-03-17 02:23:00,available,,,,2022-02-03 02:23:00
363,B+,2022-07-19 16:39:00,2022-08-30 16:39:00,handed_over,2175.0,2022-07-27 16:39:00,,2022-07-19 16:39:00
364,B+,2022-02-27 01:43:00,2022-04-10 01:43:00,available,,,,2022-02-27 00:43:00
365,O+,2021-04-26 05:01:00,2021-06-07 05:01:00,handed_over,6206.0,2021-05-04 05:01:00,,2021-04-26 03:01:00
366,B+,2024-10-25 22:55:00,2024-12-06 22:55:00,handed_over,6958.0,2024-10-26 22:55:00,,2024-10-25 21:55:00
367,O-,2016-02-04 16:28:00,2016-03-17 16:28:00,disposed,,,2016-03-16 16:28:00,2016-02-04 14:28:00
368,O+,2018-02-13 20:36:00,2018-03-27 20:36:00,handed_over,7752.0,2018-02-16 20:36:00,,2018-02-13 18:36:00
369,A+,2023-10-09 00:07:00,2023-11-20 00:07:00,disposed,,,2023-11-20 00:07:00,2023-10-09 00:07:00
370,A+,2021-10-24 13:47:00,2021-12-05 13:47:00,available,,,,2021-10-24 11:47:00
371,A+,2025-11-02 14:52:00,2025-12-14 14:52:00,available,,,,2025-11-02 12:52:00
372,A+,2016-10-06 14:41:00,2016-11-17 14:41:00,handed_over,6059.0,2016-10-12 14:41:00,,2016-10-06 14:41:00
373,A+,2024-03-15 06:57:00,2024-04-26 06:57:00,available,,,,2024-03-15 06:57:00
374,AB+,2020-01-14 01:05:00,2020-02-25 01:05:00,handed_over,3154.0,2020-01-20 01:05:00,,2020-01-14 01:05:00
375,A+,2024-06-19 08:09:00,2024-07-31 08:09:00,available,,,,2024-06-19 06:09:00
376,B+,2018-11-25 02:40:00,2019-01-06 02:40:00,handed_over,2528.0,2018-11-26 02:40:00,,2018-11-25 02:40:00
377,O+,2021-06-28 16:13:00,2021-08-09 16:13:00,disposed,,,2021-08-06 16:13:00,2021-06-28 14:13:00
378,A+,2022-10-09 12:43:00,2022-11-20 12:43:00,available,,,,2022-10-09 11:43:00
379,O+,2024-08-28 00:59:00,2024-10-09 00:59:00,disposed,,,2024-10-05 00:59:00,2024-08-28 00:59:00
380,A-,2025-09-11 18:18:00,2025-10-23 18:18:00,available,,,,2025-09-11 17:18:00
381,A+,2017-03-29 12:18:00,2017-05-10 12:18:00,available,,,,2017-03-29 11:18:00
382,AB+,2019-09-18 21:20:00,2019-10-30 21:20:00,handed_over,8132.0,2019-09-20 21:20:00,,2019-09-18 21:20:00
383,AB+,2025-01-12 23:01:00,2025-02-23 23:01:00,disposed,,,2025-02-19 23:01:00,2025-01-12 23:01:00
384,O+,2023-04-21 06:19:00,2023-06-02 06:19:00,handed_over,1192.0,2023-04-28 06:19:00,,2023-04-21 04:19:00
385,O+,2020-05-04 22:12:00,2020-06-15 22:12:00,handed_over,8632.0,2020-05-05 22:12:00,,2020-05-04 22:12:00
386,O+,2016-12-02 03:56:00,2017-01-13 03:56:00,available,,,,2016-12-02 02:56:00
387,A-,2018-06-28 19:59:00,2018-08-09 19:59:00,available,,,,2018-06-28 18:59:00
388,A+,2016-01-13 02:25:00,2016-02-24 02:25:00,available,,,,2016-01-13 01:25:00
389,O+,2024-04-13 13:46:00,2024-05-25 13:46:00,available,,,,2024-04-13 11:46:00
390,O+,2019-11-09 23:48:00,2019-12-21 23:48:00,disposed,,,2019-12-18 23:48:00,2019-11-09 21:48:00
391,O-,2017-06-30 13:02:00,2017-08-11 13:02:00,disposed,,,2017-08-11 13:02:00,2017-06-30 13:02:00
392,B+,2019-11-21 14:49:00,2020-01-02 14:49:00,available,,,,2019-11-21 14:49:00
393,B+,2025-04-28 20:25:00,2025-06-09 20:25:00,handed_over,9490.0,2025-05-03 20:25:00,,2025-04-28 20:25:00
394,O+,2016-01-03 18:39:00,2016-02-14 18:39:00,handed_over,6515.0,2016-01-04 18:39:00,,2016-01-03 17:39:00
395,B+,2025-08-24 03:50:00,2025-10-05 03:50:00,available,,,,2025-08-24 02:50:00
396,O+,2018-01-16 00:39:00,2018-02-27 00:39:00,available,,,,2018-01-15 23:39:00
397,O+,2017-05-09 00:06:00,2017-06-20 00:06:00,handed_over,4583.0,2017-05-15 00:06:00,,2017-05-09 00:06:00
398,B+,2025-06-06 19:51:00,2025-07-18 19:51:00,handed_over,1714.0,2025-06-13 19:51:00,,2025-06-06 19:51:00
399,O+,2025-06-09 10:26:00,2025-07-21 10:26:00,available,,,,2025-06-09 09:26:00
400,O+,2024-05-26 13:21:00,2024-07-07 13:21:00,disposed,,,2024-07-06 13:21:00,2024-05-26 13:21:00
401,A+,2020-01-27 13:11:00,2020-03-09 13:11:00,handed_over,4388.0,2020-02-04 13:11:00,,2020-01-27 11:11:00
402,O+,2024-05-14 13:09:00,2024-06-25 13:09:00,available,,,,2024-05-14 13:09:00
403,B+,2017-10-25 13:17:00,2017-12-06 13:17:00,available,,,,2017-10-25 12:17:00
404,O+,2020-06-09 08:16:00,2020-07-21 08:16:00,handed_over,5811.0,2020-06-12 08:16:00,,2020-06-09 08:16:00
405,B+,2017-10-01 07:57:00,2017-11-12 07:57:00,handed_over,9823.0,2017-10-04 07:57:00,,2017-10-01 05:57:00
406,O+,2018-06-27 17:36:00,2018-08-08 17:36:00,handed_over,5267.0,2018-06-28 17:36:00,,2018-06-27 16:36:00
407,B+,2018-10-26 20:50:00,2018-12-07 20:50:00,available,,,,2018-10-26 20:50:00
408,A+,2023-02-08 06:35:00,2023-03-22 06:35:00,available,,,,2023-02-08 06:35:00
409,O+,2020-12-21 10:43:00,2021-02-01 10:43:00,available,,,,2020-12-21 10:43:00
410,A+,2025-11-06 12:28:00,2025-12-18 12:28:00,available,,,,2025-11-06 12:28:00
411,B+,2016-11-25 17:47:00,2017-01-06 17:47:00,handed_over,3288.0,2016-11-28 17:47:00,,2016-11-25 15:47:00
412,O-,2018-02-11 07:45:00,2018-03-25 07:45:00,available,,,,2018-02-11 07:45:00
413,O-,2020-09-28 23:39:00,2020-11-09 23:39:00,available,,,,2020-09-28 23:39:00
414,B-,2021-01-22 05:15:00,2021-03-05 05:15:00,available,,,,2021-01-22 04:15:00
415,AB+,2018-12-19 03:11:00,2019-01-30 03:11:00,handed_over,8365.0,2018-12-24 03:11:00,,2018-12-19 01:11:00
416,B+,2019-01-03 02:43:00,2019-02-14 02:43:00,handed_over,2847.0,2019-01-09 02:43:00,,2019-01-03 01:43:00
417,A-,2020-01-11 04:05:00,2020-02-22 04:05:00,disposed,,,2020-02-20 04:05:00,2020-01-11 02:05:00
418,B+,2022-05-11 17:15:00,2022-06-22 17:15:00,disposed,,,2022-06-19 17:15:00,2022-05-11 17:15:00
419,AB+,2022-03-12 10:36:00,2022-04-23 10:36:00,handed_over,2034.0,2022-03-15 10:36:00,,2022-03-12 08:36:00
420,O+,2016-11-24 02:07:00,2017-01-05 02:07:00,available,,,,2016-11-24 01:07:00
421,O+,2020-04-22 03:11:00,2020-06-03 03:11:00,handed_over,5696.0,2020-04-26 03:11:00,,2020-04-22 03:11:00
422,O+,2019-04-10 20:15:00,2019-05-22 20:15:00,available,,,,2019-04-10 19:15:00
423,A+,2019-08-14 21:13:00,2019-09-25 21:13:00,handed_over,5938.0,2019-08-19 21:13:00,,2019-08-14 20:13:00
424,B+,2017-05-25 12:40:00,2017-07-06 12:40:00,handed_over,4685.0,2017-05-30 12:40:00,,2017-05-25 10:40:00
425,A+,2024-12-14 11:36:00,2025-01-25 11:36:00,handed_over,3862.0,2024-12-23 11:36:00,,2024-12-14 11:36:00
426,B+,2019-06-19 03:01:00,2019-07-31 03:01:00,available,,,,2019-06-19 02:01:00
427,B+,2019-06-04 11:02:00,2019-07-16 11:02:00,disposed,,,2019-07-12 11:02:00,2019-06-04 10:02:00
428,O+,2016-07-14 05:11:00,2016-08-25 05:11:00,handed_over,7514.0,2016-07-22 05:11:00,,2016-07-14 03:11:00
429,B+,2017-04-02 00:16:00,2017-05-14 00:16:00,handed_over,1904.0,2017-04-03 00:16:00,,2017-04-01 23:16:00
430,A+,2025-02-25 08:56:00,2025-04-08 08:56:00,available,,,,2025-02-25 08:56:00
431,A+,2024-03-15 08:58:00,2024-04-26 08:58:00,available,,,,2024-03-15 08:58:00
432,O+,2018-06-05 08:11:00,2018-07-17 08:11:00,available,,,,2018-06-05 06:11:00
433,AB+,2024-09-25 08:14:00,2024-11-06 08:14:00,available,,,,2024-09-25 07:14:00
434,A+,2022-07-06 10:07:00,2022-08-17 10:07:00,handed_over,1180.0,2022-07-08 10:07:00,,2022-07-06 08:07:00
435,A+,2022-12-02 05:52:00,2023-01-13 05:52:00,disposed,,,2023-01-09 05:52:00,2022-12-02 03:52:00
436,AB-,2018-07-04 06:34:00,2018-08-15 06:34:00,available,,,,2018-07-04 05:34:00
437,A+,2023-03-16 17:48:00,2023-04-27 17:48:00,handed_over,1057.0,2023-03-21 17:48:00,,2023-03-16 17:48:00
438,O+,2024-09-13 01:56:00,2024-10-25 01:56:00,available,,,,2024-09-12 23:56:00
439,AB-,2017-09-20 23:18:00,2017-11-01 23:18:00,available,,,,2017-09-20 23:18:00
440,A+,2016-11-22 17:39:00,2017-01-03 17:39:00,disposed,,,2017-01-02 17:39:00,2016-11-22 17:39:00
441,A+,2019-11-22 06:59:00,2020-01-03 06:59:00,handed_over,8084.0,2019-11-25 06:59:00,,2019-11-22 05:59:00
442,O-,2020-11-15 03:16:00,2020-12-27 03:16:00,handed_over,9672.0,2020-11-22 03:16:00,,2020-11-15 02:16:00
443,B+,2021-05-10 11:08:00,2021-06-21 11:08:00,available,,,,2021-05-10 11:08:00
444,B+,2018-04-05 19:44:00,2018-05-17 19:44:00,available,,,,2018-04-05 19:44:00
445,O+,2021-03-27 17:19:00,2021-05-08 17:19:00,available,,,,2021-03-27 17:19:00
446,O+,2024-09-11 03:52:00,2024-10-23 03:52:00,available,,,,2024-09-11 01:52:00
447,O-,2018-11-16 07:31:00,2018-12-28 07:31:00,available,,,,2018-11-16 07:31:00
448,O+,2020-11-27 16:56:00,2021-01-08 16:56:00,handed_over,3817.0,2020-12-03 16:56:00,,2020-11-27 14:56:00
449,B+,2023-05-20 19:44:00,2023-07-01 19:44:00,available,,,,2023-05-20 18:44:00
450,A+,2025-09-21 01:31:00,2025-11-02 01:31:00,available,,,,2025-09-21 00:31:00
451,O+,2025-12-07 08:29:00,2026-01-18 08:29:00,handed_over,5358.0,2025-12-09 08:29:00,,2025-12-07 08:29:00
452,B-,2022-01-22 00:59:00,2022-03-05 00:59:00,disposed,,,2022-03-01 00:59:00,2022-01-21 23:59:00
453,B+,2019-07-08 02:35:00,2019-08-19 02:35:00,disposed,,,2019-08-15 02:35:00,2019-07-08 02:35:00
454,O+,2025-04-15 13:08:00,2025-05-27 13:08:00,disposed,,,2025-05-26 13:08:00,2025-04-15 11:08:00
455,A+,2022-03-19 23:03:00,2022-04-30 23:03:00,available,,,,2022-03-19 23:03:00
456,B+,2017-09-17 13:24:00,2017-10-29 13:24:00,available,,,,2017-09-17 12:24:00
457,A+,2016-07-14 09:34:00,2016-08-25 09:34:00,disposed,,,2016-08-25 09:34:00,2016-07-14 09:34:00
458,B+,2018-10-11 06:41:00,2018-11-22 06:41:00,disposed,,,2018-11-18 06:41:00,2018-10-11 05:41:00
459,A+,2024-10-17 03:49:00,2024-11-28 03:49:00,handed_over,7444.0,2024-10-25 03:49:00,,2024-10-17 01:49:00
460,A+,2020-04-27 03:55:00,2020-06-08 03:55:00,available,,,,2020-04-27 02:55:00
461,A+,2024-10-18 17:07:00,2024-11-29 17:07:00,available,,,,2024-10-18 16:07:00
462,AB+,2020-10-25 09:36:00,2020-12-06 09:36:00,disposed,,,2020-12-06 09:36:00,2020-10-25 08:36:00
463,O+,2016-08-02 06:11:00,2016-09-13 06:11:00,available,,,,2016-08-02 05:11:00
464,B-,2025-12-29 03:41:00,2026-02-09 03:41:00,handed_over,1717.0,2026-01-03 03:41:00,,2025-12-29 02:41:00
465,O-,2019-06-05 14:31:00,2019-07-17 14:31:00,disposed,,,2019-07-15 14:31:00,2019-06-05 13:31:00
466,B+,2016-12-14 09:20:00,2017-01-25 09:20:00,handed_over,6496.0,2016-12-20 09:20:00,,2016-12-14 09:20:00
467,A-,2024-01-20 21:15:00,2024-03-02 21:15:00,available,,,,2024-01-20 19:15:00
468,O+,2021-07-23 18:28:00,2021-09-03 18:28:00,available,,,,2021-07-23 18:28:00
469,A+,2024-09-22 18:17:00,2024-11-03 18:17:00,available,,,,2024-09-22 16:17:00
470,O-,2020-01-05 11:56:00,2020-02-16 11:56:00,handed_over,3871.0,2020-01-13 11:56:00,,2020-01-05 11:56:00
471,A+,2024-06-14 00:47:00,2024-07-26 00:47:00,handed_over,6725.0,2024-06-20 00:47:00,,2024-06-13 22:47:00
472,O-,2024-01-24 23:14:00,2024-03-06 23:14:00,available,,,,2024-01-24 21:14:00
